drone_id,application,drone_size,drone_model,manufacturer,propeller_count,max_carry_weight,actual_carry_weight,payload_type,payload_description,altitude,flight_duration,distance_flown,operator_id,flight_date,battery_remaining,gps_accuracy,wind_speed,obstacles_encountered,flight_status,regulatory_approval_id,notes,overweight_flag,weight_ratio,risk_score
D0112,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.3,Camera,Wide lens,89,18.0,5.9,OP002,2025-11-29,97,1.2,2.4,No,Completed,REG-2026-UAV-0112,,0,0.3,1.2426047394487647
D0113,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.4,Camera,Wide lens,88,18.0,5.1,OP005,2025-06-06,96,1.2,2.4,No,Completed,REG-2026-UAV-0113,,0,0.4,1.2875789328565983
D0114,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.5,Camera,Standard lens,83,20.0,5.3,OP002,2025-05-02,92,1.2,2.1,No,Completed,REG-2026-UAV-0114,,0,0.5,1.3907352999216696
D0115,Infrastructure Inspection,Medium,ViewMax 500,Inspecta X,4,8.0,5.2,Camera,Zoom lens camera,105,40.0,13.0,OP003,2025-04-02,63,2.0,5.1,Yes,Completed,REG-2026-UAV-0115,,0,0.65,2.630487342442052
D0116,Traffic Monitoring,Medium,TrafficEye,SecureTech,4,6.0,3.0,Camera,License plate recognition camera,81,36.0,10.0,OP003,2025-05-22,78,1.6,4.1,No,Completed,REG-2026-UAV-0116,,0,0.5,1.8300117736277932
D0117,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.7,Camera,Wide angle,87,19.0,5.7,OP006,2025-06-18,95,1.2,2.3,No,Completed,REG-2026-UAV-0117,,0,0.7,1.3538764034197053
D0118,Wind Turbine Inspection,Large,BladeChecker,AeroCorp,6,16.0,9.0,Camera,High-resolution camera for blade damage assessment,160,65.0,20.0,OP006,2025-03-13,45,3.2,8.5,Yes,Completed,REG-2026-UAV-0118,Inspecting wind turbine blades,0,0.5625,3.3961603401040055
D0119,Environmental Monitoring,Small,AirProbe 1,EnviroTech,4,2.0,1.0,Sensor,Particulate matter sensor,30,30.0,7.0,OP010,2025-02-24,95,1.0,2.5,No,Completed,REG-2026-UAV-0119,,0,0.5,1.4424890350701804
D0120,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,17.1,Liquid Tank,Insecticide,34,34.0,10.1,OP003,2025-09-23,47,3.1,7.2,Yes,Completed,REG-2026-UAV-0120,,0,0.8550000000000001,2.9497452328522176
D0121,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.6,Camera,Standard,86,20.0,5.8,OP003,2025-09-14,94,1.1,2.1,No,Completed,REG-2026-UAV-0121,,0,0.6,1.4048874242825602
D0122,Package Delivery,52,SwiftWing,DeliveryNow,4,2.0,1.5,Package,Gift,71,19.0,6.5,OP013,2026-03-08,92,1.5,2.9,No,Completed,REG-2026-UAV-0122,,0,0.75,1.5195779485373926
D0123,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,17.6,Liquid Tank,Fungicide,33,33.0,10.5,OP012,2025-10-01,46,3.3,7.3,Yes,Completed,REG-2026-UAV-0123,,0,0.8800000000000001,3.0417396901070295
D0124,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,5.5,Camera,Thermal,103,41.0,13.1,OP013,2026-02-03,64,2.4,5.2,Yes,Completed,REG-2026-UAV-0124,,0,0.6875,2.6441722272495007
D0125,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.4,Camera,Wide lens,88,18.0,5.1,OP001,2025-06-06,96,1.2,2.4,No,Completed,REG-2026-UAV-0125,,0,0.4,1.1968172725216744
D0126,Power Line Inspection,Medium,VoltGuard,SkyView Inc.,6,9.0,5.2,Camera,UV inspection camera,101,60.0,17.0,OP007,2025-05-21,53,2.9,7.0,Yes,Completed,REG-2026-UAV-0126,,0,0.5777777777777778,3.1254878766368677
D0127,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.7,Camera,Gimbal stabilizer,89,20.0,6.0,OP013,2025-05-30,97,1.1,2.4,No,Completed,REG-2026-UAV-0127,,0,0.7,1.4986671975991386
D0128,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,5.4,Camera,Zoom,106,42.0,13.9,OP008,2025-11-07,62,2.5,5.7,Yes,Completed,REG-2026-UAV-0128,,0,0.675,2.724628392122343
D0129,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,5.6,Camera,High-res,105,39.0,13.8,OP002,2025-10-30,65,2.4,5.2,Yes,Completed,REG-2026-UAV-0129,,0,0.7,2.654388108041769
D0130,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.7,Camera,Wide angle,83,19.0,5.6,OP004,2025-07-28,93,1.2,2.4,No,Completed,REG-2026-UAV-0130,,0,0.7,1.423833959635805
D0131,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.8,Camera,Wide angle,89,20.0,5.8,OP010,2025-07-04,93,1.1,2.1,No,Completed,REG-2026-UAV-0131,,0,0.8,1.481052838174632
D0132,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.4,Camera,ND filter,88,17.0,5.2,OP007,2025-10-12,99,1.1,2.1,No,Completed,REG-2026-UAV-0132,,0,0.4,1.1623257860522072
D0133,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,19.5,Liquid Tank,Fungicide,30,32.0,10.8,OP008,2026-01-17,42,3.3,7.5,Yes,Completed,REG-2026-UAV-0133,,0,0.975,3.26886287055263
D0134,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.6,Camera,Zoom,85,20.0,5.9,OP001,2025-12-03,94,1.3,2.5,No,Completed,REG-2026-UAV-0134,,0,0.6,1.4533311958280966
D0135,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.9,Package,Documents,69,24.0,7.8,OP004,2025-09-01,85,1.9,3.4,No,Completed,REG-2026-UAV-0135,,0,0.58,1.600726882320245
D0136,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.7,Camera,Gimbal stabilizer,89,20.0,6.0,OP006,2025-05-30,97,1.1,2.4,No,Completed,REG-2026-UAV-0136,,0,0.7,1.4340484082787412
D0137,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.2,Package,Clothing,72,19.0,6.3,OP003,2025-06-09,91,1.4,2.8,No,Completed,REG-2026-UAV-0137,,0,0.6,1.554016961865475
D0138,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.7,Package,Consumer goods,68,22.0,7.1,OP005,2025-10-27,88,1.7,3.5,No,Completed,REG-2026-UAV-0138,,0,0.54,1.5692609527116557
D0139,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,18.2,Liquid Tank,Insecticide,28,35.0,9.8,OP010,2026-02-02,43,3.5,7.6,Yes,Completed,REG-2026-UAV-0139,,0,0.9099999999999999,3.114286756410322
D0140,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,5.1,Camera,Thermal,102,41.0,13.5,OP009,2025-06-08,67,2.1,5.3,Yes,Completed,REG-2026-UAV-0140,,0,0.6375,2.5983481501073524
D0141,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.4,Camera,Wide-angle lens,81,18.0,5.8,OP011,2025-04-19,94,1.2,2.2,No,Completed,REG-2026-UAV-0141,,0,0.4,1.2306462192238248
D0142,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,5.6,Camera,High-res,105,39.0,13.8,OP013,2026-02-27,65,2.4,5.2,Yes,Completed,REG-2026-UAV-0142,,0,0.7,2.5925774224044478
D0143,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.4,Package,Gift,70,19.0,6.1,OP003,2026-01-03,94,1.5,2.8,No,Completed,REG-2026-UAV-0143,,0,0.7,1.4235842524267475
D0144,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,17.6,Liquid Tank,Insecticide,33,33.0,10.5,OP005,2025-07-13,46,3.3,7.3,Yes,Completed,REG-2026-UAV-0144,,0,0.8800000000000001,3.079873685936861
D0145,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,4.9,Sensor,Acoustic,108,38.0,12.2,OP008,2026-03-11,69,2.1,5.4,Yes,Completed,REG-2026-UAV-0145,,0,0.6125,2.627929898732639
D0146,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.5,Package,Gift,71,19.0,6.5,OP006,2025-11-08,92,1.5,2.9,No,Completed,REG-2026-UAV-0146,,0,0.75,1.5323319593740858
D0147,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.6,Camera,Standard lens,85,20.0,5.7,OP004,2025-11-09,94,1.1,2.1,No,Completed,REG-2026-UAV-0147,,0,0.6,1.307862134852572
D0148,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.4,Camera,Wide-angle lens,81,18.0,5.8,OP008,2025-04-19,94,1.2,2.2,No,Completed,REG-2026-UAV-0148,,0,0.4,1.3410760535210366
D0149,Bridge Inspection,Medium,ViewMax 500,Inspecta X,4,8.0,4.5,Camera,High-definition camera,90,38.0,12.0,OP011,2025-03-18,60,2.2,5.8,Yes,Completed,REG-2026-UAV-0149,,0,0.5625,2.6018371269092007
D0150,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.4,Camera,Wide-angle lens,81,18.0,5.8,OP003,2025-04-19,94,1.2,2.2,No,Completed,REG-2026-UAV-0150,,0,0.4,1.172937841864679
D0151,Infrastructure Inspection,Large,Inspecta X,SkyView Inc.,6,15.0,8.0,"Camera, Sensor","High-resolution camera, thermal sensor",120,45.0,15.0,OP003,2025-03-21,68,1.8,6.2,Yes,Completed,REG-2026-UAV-0151,"Bridge inspection, carried specialized equipment",0,0.5333333333333333,2.689240894859791
D0152,Infrastructure Inspection,Medium,ViewMax 500,Inspecta X,4,8.0,5.1,Sensor,Magnetic particle inspection sensor,113,43.0,13.5,OP004,2025-05-20,69,2.2,5.2,Yes,Completed,REG-2026-UAV-0152,,0,0.6375,2.559610776060282
D0153,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.7,Camera,Gimbal stabilizer,89,20.0,6.0,OP009,2025-05-30,97,1.1,2.4,No,Completed,REG-2026-UAV-0153,,0,0.7,1.3206273457652467
D0154,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,5.4,Camera,Zoom,106,42.0,13.9,OP005,2025-11-07,62,2.5,5.7,Yes,Completed,REG-2026-UAV-0154,,0,0.675,2.751097914686269
D0155,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.6,Camera,Standard lens,85,20.0,5.7,OP008,2025-11-25,94,1.1,2.1,No,Completed,REG-2026-UAV-0155,,0,0.6,1.3874223174930769
D0156,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.4,Camera,Standard lens,82,19.0,5.0,OP006,2025-05-02,93,1.1,2.0,No,Completed,REG-2026-UAV-0156,,0,0.4,1.1457022613142587
D0157,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.4,Camera,Wide-angle lens,81,18.0,5.8,OP003,2025-04-19,94,1.2,2.2,No,Completed,REG-2026-UAV-0157,,0,0.4,1.2603789109476795
D0158,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,17.9,Liquid Tank,Herbicide,32,34.0,10.5,OP015,2025-12-08,40,3.4,7.8,Yes,Completed,REG-2026-UAV-0158,,0,0.8949999999999999,3.223296783781339
D0159,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.5,Camera,Telephoto,83,21.0,6.2,OP008,2025-06-22,96,1.3,2.4,No,Completed,REG-2026-UAV-0159,,0,0.5,1.3218307862362855
D0160,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.3,Camera,Telephoto,81,17.0,5.3,OP012,2025-12-31,98,1.3,2.4,No,Completed,REG-2026-UAV-0160,,0,0.3,1.1792846294870531
D0161,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,17.6,Liquid Tank,Herbicide,31,30.0,10.2,OP009,2025-05-03,44,3.3,7.4,No,Completed,REG-2026-UAV-0161,,0,0.8800000000000001,2.8058663631297605
D0162,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.4,Camera,Action camera,81,19.0,5.2,OP008,2025-05-15,96,1.1,2.1,No,Completed,REG-2026-UAV-0162,,0,0.4,1.1593636021540783
D0163,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.8,Camera,Zoom lens,87,21.0,6.8,OP013,2025-04-29,92,1.5,2.6,No,Completed,REG-2026-UAV-0163,,0,0.8,1.6389291286005936
D0164,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,5.4,Camera,Zoom,106,42.0,13.9,OP004,2025-11-23,62,2.5,5.7,Yes,Completed,REG-2026-UAV-0164,,0,0.675,2.8198878417038107
D0165,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.7,Package,Consumer goods,68,22.0,7.1,OP014,2025-08-08,88,1.7,3.5,No,Completed,REG-2026-UAV-0165,,0,0.54,1.6534955698620581
D0166,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,17.8,Liquid Tank,Insecticide,34,34.0,10.2,OP014,2025-07-25,45,3.4,7.7,Yes,Completed,REG-2026-UAV-0166,,0,0.89,3.177683787027193
D0167,Wildlife Monitoring,Small,NatureWatch,EnviroTech,4,1.5,0.8,Camera,Trail camera,107,51.0,16.5,OP013,2025-05-29,69,1.7,4.4,Yes,Completed,REG-2026-UAV-0167,,0,0.5333333333333333,2.4859176931950153
D0168,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.4,Camera,Standard lens,87,19.0,5.3,OP011,2026-09-21,95,1.2,2.2,No,Completed,REG-2026-UAV-0168,,0,0.4,1.2723031188905982
D0169,Infrastructure Inspection,Medium,ViewMax 500,Inspecta X,4,8.0,5.5,Camera,Thermal imaging camera,109,37.0,11.8,OP006,2025-05-16,64,2.2,5.4,Yes,Completed,REG-2026-UAV-0169,,0,0.6875,2.656530071377475
D0170,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.4,Package,Clothing items,69,21.0,7.1,OP001,2025-05-01,87,1.9,3.4,No,Completed,REG-2026-UAV-0170,,0,0.48,1.4851738192528106
D0171,Power Line Inspection,Medium,VoltGuard,SkyView Inc.,6,9.0,4.8,"Camera, Sensor",Infrared and ultraviolet camera,108,56.0,14.0,OP004,2025-05-26,57,2.9,7.2,Yes,Completed,REG-2026-UAV-0171,,0,0.5333333333333333,2.9099211489091625
D0172,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.1,Package,Documents,73,22.0,7.1,OP008,2025-05-18,88,2.0,3.7,No,Completed,REG-2026-UAV-0172,,0,0.42000000000000004,1.5718396724662642
D0173,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.8,Package,Small items,69,25.0,7.5,OP001,2025-09-09,88,1.9,3.3,No,Completed,REG-2026-UAV-0173,,0,0.5599999999999999,1.679215854906232
D0174,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,18.8,Liquid Tank,Herbicide,26,32.0,9.2,OP003,2026-01-25,41,3.4,7.7,Yes,Completed,REG-2026-UAV-0174,,0,0.9400000000000001,3.1882361928947125
D0175,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,4.9,Sensor,Acoustic,109,38.0,12.2,OP001,2025-10-02,69,2.1,5.4,Yes,Completed,REG-2026-UAV-0175,,0,0.6125,2.5090217136360846
D0176,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.6,Camera,Standard lens,85,20.0,5.7,OP009,2025-11-25,94,1.1,2.1,No,Completed,REG-2026-UAV-0176,,0,0.6,1.4247694229225982
D0177,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.4,Package,Gift,70,19.0,6.1,OP002,2025-09-29,94,1.5,2.8,No,Completed,REG-2026-UAV-0177,,0,0.7,1.4921889881356944
D0178,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.4,Camera,Standard lens,87,19.0,5.3,OP009,2026-09-21,95,1.2,2.2,No,Completed,REG-2026-UAV-0178,,0,0.4,1.2132079431548455
D0179,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.2,Camera,ND filters,84,19.0,6.5,OP013,2025-05-19,97,1.1,2.2,No,Completed,REG-2026-UAV-0179,,0,0.2,1.1376440901705596
D0180,Infrastructure Inspection,Medium,ViewMax 500,Inspecta X,4,8.0,4.6,Sensor,Gas leak sensor,111,40.0,13.5,OP004,2025-05-20,69,2.4,5.7,Yes,Completed,REG-2026-UAV-0180,,0,0.575,2.540322238098843
D0181,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,5.1,Camera,Infrared,104,38.0,13.2,OP002,2026-02-19,69,2.2,5.1,Yes,Completed,REG-2026-UAV-0181,,0,0.6375,2.563261524809193
D0182,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.2,Package,Small package,73,16.0,6.5,OP004,2025-09-21,90,1.4,2.9,No,Completed,REG-2026-UAV-0182,,0,0.6,1.532874262865283
D0183,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,5.5,Camera,Thermal,103,41.0,13.1,OP012,2026-02-03,64,2.4,5.2,Yes,Completed,REG-2026-UAV-0183,,0,0.6875,2.632480833623739
D0184,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,17.5,Liquid Tank,Nutrient solution,32,31.0,10.8,OP011,2025-05-23,44,3.4,7.3,Yes,Completed,REG-2026-UAV-0184,,0,0.875,3.126522623862378
D0185,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.3,Camera,ND filter,82,17.0,5.5,OP011,2025-12-07,97,1.1,2.2,No,Completed,REG-2026-UAV-0185,,0,0.3,1.1207804464542912
D0186,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.4,Package,Small package,72,16.0,6.2,OP010,2025-08-12,91,1.4,2.9,No,Completed,REG-2026-UAV-0186,,0,0.7,1.5289536042861192
D0187,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.3,Camera,Telephoto,81,17.0,5.3,OP006,2025-07-08,98,1.3,2.4,No,Completed,REG-2026-UAV-0187,,0,0.3,1.1858270163304316
D0188,Infrastructure Inspection,Medium,ViewMax 500,Inspecta X,4,8.0,5.5,Camera,Thermal imaging camera,109,37.0,11.8,OP015,2025-05-16,64,2.2,5.4,Yes,Completed,REG-2026-UAV-0188,,0,0.6875,2.633233043853171
D0189,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.4,Package,Gift,70,19.0,6.1,OP011,2025-09-29,94,1.5,2.8,No,Completed,REG-2026-UAV-0189,,0,0.7,1.4097267455140476
D0190,Infrastructure Inspection,Large,Inspecta X,SkyView Inc.,6,15.0,8.0,"Camera, Sensor","High-resolution camera, thermal sensor",120,45.0,15.0,OP007,2025-03-21,68,1.8,6.2,Yes,Completed,REG-2026-UAV-0190,"Bridge inspection, carried specialized equipment",0,0.5333333333333333,2.708716369123105
D0191,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,18.1,Liquid Tank,Insecticide,29,32.0,9.2,OP003,2025-08-18,40,3.4,7.8,Yes,Completed,REG-2026-UAV-0191,,0,0.905,3.2403731465156302
D0192,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.9,Package,Consumer goods,67,22.0,7.3,OP003,2025-06-29,87,1.7,3.2,No,Completed,REG-2026-UAV-0192,,0,0.58,1.5713776962834742
D0193,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,4.7,Sensor,Gas,106,39.0,12.8,OP012,2026-01-14,67,2.2,5.5,Yes,Completed,REG-2026-UAV-0193,,0,0.5875,2.5965403772055917
D0194,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,16.0,Liquid Tank,Organic fertilizer,35,32.0,11.0,OP010,2025-04-03,48,3.0,7.0,No,Completed,REG-2026-UAV-0194,,0,0.8,2.6956622124725524
D0195,Traffic Monitoring,Medium,TrafficEye,SecureTech,4,6.0,3.0,Camera,License plate recognition camera,81,36.0,10.0,OP012,2025-05-22,78,1.6,4.1,No,Completed,REG-2026-UAV-0195,,0,0.5,1.9404119879459825
D0196,Environmental Monitoring,Small,AirProbe 1,EnviroTech,4,2.0,1.2,Sensor,Air quality sampling device,40,28.0,6.0,OP008,2025-03-28,88,1.1,2.7,No,Completed,REG-2026-UAV-0196,Collecting air pollution data over urban area,0,0.6,1.5485184061097335
D0197,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,5.1,Camera,Thermal,102,41.0,13.5,OP005,2025-06-08,67,2.1,5.3,Yes,Completed,REG-2026-UAV-0197,,0,0.6375,2.6651265499909407
D0198,Surveillance,Medium,Watcher Pro,SecureTech,4,7.0,4.1,Sensor,Noise detection sensor,110,55.0,10.0,OP004,2025-04-05,58,2.3,4.5,No,Completed,REG-2026-UAV-0198,,0,0.5857142857142856,2.1041950271885157
D0199,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.2,Package,Electronics accessories,71,23.0,7.1,OP007,2025-05-08,87,1.8,3.2,No,Completed,REG-2026-UAV-0199,,0,0.44000000000000006,1.5359591524596041
D0200,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,17.5,Liquid Tank,Herbicide,32,31.0,10.0,OP007,2025-05-03,45,3.1,7.3,No,Completed,REG-2026-UAV-0200,,0,0.875,2.7918970871537563
D0201,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,17.8,Liquid Tank,Herbicide,32,33.0,10.5,OP013,2025-11-26,45,3.3,7.3,Yes,Completed,REG-2026-UAV-0201,,0,0.89,3.0560697582201977
D0202,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.7,Package,Consumer electronics,68,23.0,7.5,OP009,2025-05-24,88,1.9,3.4,No,Completed,REG-2026-UAV-0202,,0,0.54,1.5544741447076154
D0203,Infrastructure Inspection,Medium,ViewMax 500,Inspecta X,4,8.0,5.1,Sensor,Acoustic emission sensor,107,42.0,13.2,OP009,2025-04-20,67,2.2,5.2,Yes,Completed,REG-2026-UAV-0203,,0,0.6375,2.6860007073603516
D0204,Infrastructure Inspection,Medium,ViewMax 500,Inspecta X,4,8.0,4.7,Camera,High-resolution still camera,105,40.0,12.8,OP005,2025-04-26,63,2.4,5.9,Yes,Completed,REG-2026-UAV-0204,,0,0.5875,2.6687098343891535
D0205,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,18.8,Liquid Tank,Fungicide,28,32.0,9.5,OP013,2025-12-12,42,3.2,7.7,Yes,Completed,REG-2026-UAV-0205,,0,0.9400000000000001,3.2347488409455574
D0206,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.8,Package,Small items,69,25.0,7.5,OP012,2025-12-14,88,1.9,3.3,No,Completed,REG-2026-UAV-0206,,0,0.5599999999999999,1.6458546877747269
D0207,Warehouse Inventory,Small,StockChecker,InventoryAI,4,3.0,1.8,RFID Reader,Long-range RFID reader,18,28.0,3.0,OP013,2025-04-10,77,0.8,1.3,No,Completed,REG-2026-UAV-0207,,0,0.6,1.3263938391187662
D0208,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.9,Package,Consumer goods,67,22.0,7.3,OP008,2025-06-29,87,1.7,3.2,No,Completed,REG-2026-UAV-0208,,0,0.58,1.6186265718179744
D0209,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,19.5,Liquid Tank,Growth regulator,25,32.0,10.0,OP010,2025-06-01,38,3.6,8.1,Yes,Completed,REG-2026-UAV-0209,,0,0.975,3.2094790219834617
D0210,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.1,Package,Small appliances,65,21.0,6.8,OP001,2025-04-18,89,1.7,3.1,No,Completed,REG-2026-UAV-0210,,0,0.42000000000000004,1.474338738991721
D0211,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,4.9,Sensor,Acoustic,108,38.0,12.2,OP009,2026-03-11,69,2.1,5.4,Yes,Completed,REG-2026-UAV-0211,,0,0.6125,2.6231010206490812
D0212,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,5.5,Camera,Thermal,103,41.0,13.1,OP008,2026-02-03,64,2.4,5.2,Yes,Completed,REG-2026-UAV-0212,,0,0.6875,2.6858169751592804
D0213,Surveillance,Medium,Watcher Pro,SecureTech,4,7.0,4.1,Sensor,Noise detection sensor,110,55.0,10.0,OP006,2025-04-05,58,2.3,4.5,No,Completed,REG-2026-UAV-0213,,0,0.5857142857142856,2.160573977210363
D0214,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.3,Camera,Action camera,82,16.0,5.5,OP013,2025-05-25,98,1.1,2.1,No,Completed,REG-2026-UAV-0214,,0,0.3,1.2275968597908515
D0215,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.2,Package,Small package,73,16.0,6.5,OP003,2025-09-21,90,1.4,2.9,No,Completed,REG-2026-UAV-0215,,0,0.6,1.4987479638669599
D0216,Event Coverage,Small,EventFlyer,PhotoFly,4,1.8,0.9,Camera,360-degree video camera,92,29.0,5.5,OP003,2025-05-25,91,1.8,3.8,No,Completed,REG-2026-UAV-0216,,0,0.5,1.4850222162489157
D0217,Wind Turbine Inspection,Large,BladeChecker,AeroCorp,6,16.0,8.8,Camera,High-resolution video camera,157,72.0,23.0,OP008,2025-05-23,42,3.0,8.2,Yes,Completed,REG-2026-UAV-0217,,0,0.55,3.5666915958039125
D0218,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.3,Package,Fragile goods,70,25.0,7.9,OP005,2025-11-20,83,1.8,3.4,No,Completed,REG-2026-UAV-0218,,0,0.45999999999999996,1.6623233684055796
D0219,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,4.7,Sensor,Gas,106,39.0,12.8,OP010,2025-07-22,67,2.2,5.5,Yes,Completed,REG-2026-UAV-0219,,0,0.5875,2.5098602952095868
D0220,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,18.1,Liquid Tank,Fungicide,29,32.0,9.2,OP011,2026-03-06,40,3.4,7.8,Yes,Completed,REG-2026-UAV-0220,,0,0.905,3.170743432174521
D0221,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,19.1,Liquid Tank,Herbicide,30,32.0,10.8,OP014,2025-11-14,42,3.3,7.5,Yes,Completed,REG-2026-UAV-0221,,0,0.9550000000000001,3.2300172507768155
D0222,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,19.0,Liquid Tank,Fungicide,28,33.0,9.0,OP007,2025-05-07,42,3.5,7.8,Yes,Completed,REG-2026-UAV-0222,,0,0.95,3.1375179187351567
D0223,Delivery to Remote Area,Medium,LongHaul 400,DeliveryNow,6,10.0,3.6,Package,Emergency rations,67,54.0,27.0,OP005,2025-05-26,61,2.5,5.0,No,Completed,REG-2026-UAV-0223,,0,0.36,2.8053482383151325
D0224,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,5.4,Camera,Zoom,106,42.0,13.9,OP008,2025-11-23,62,2.5,5.7,Yes,Completed,REG-2026-UAV-0224,,0,0.675,2.7895593331205535
D0225,Real Estate Photography,Small,SkyLens,PhotoFly,4,1.2,0.7,Camera,360-degree camera,80,30.0,5.0,OP010,2025-02-19,91,1.8,2.3,No,Completed,REG-2026-UAV-0225,,0,0.5833333333333334,1.4647358225922207
